"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x325770200","K.I.S.S. Media","KISSMediaCo","Los Angeles, CA","Your company has its own voice. We just turn up the volume. K.I.S.S. Media. 
#marketing #production #losangeles media training, social networking","http://t.co/PgcssDincG",FALSE,818,1872,64,7885,7,2011-06-28 20:56:31,FALSE,"http://t.co/PgcssDincG","http://www.kissmediaco.com","en",,"http://pbs.twimg.com/profile_background_images/279761202/K.I.S.S._lips_logo.jpg","http://pbs.twimg.com/profile_images/1417775932/Kiss_square_normal.jpg"
"x16735168","rogerscott","rogerscott","Los Angeles","","http://t.co/wS6SEMs3Pj",FALSE,4841,859,40,9104,38,2008-10-14 07:52:09,FALSE,"http://t.co/wS6SEMs3Pj","http://kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000204924889/0872f4fc3532b87ca9e3aaf06e44a8a3_normal.png"
"x41674924","Colin Baker","ColinBBaker","Los Angeles","","http://t.co/l6NNCdN0MG",FALSE,1331,2379,50,7889,2,2009-05-21 20:52:13,FALSE,"http://t.co/l6NNCdN0MG","http://kissmedicaco.com","en",,"http://pbs.twimg.com/profile_background_images/14710692/AHPR_logo_new.jpg","http://pbs.twimg.com/profile_images/1431275250/IMG_0030_normal.JPG"
"x44375201","Marta Waller","martavision","Southern California","","http://t.co/O2klSdzshs",FALSE,9864,2700,46,8758,10,2009-06-03 14:59:22,FALSE,"http://t.co/O2klSdzshs","http://www.kissmediaco.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1488826870/Marta_normal.jpg"
"x4899615758","Glendale Memorial","GlendaleHosp","Glendale, CA","Founded in 1926, Glendale Memorial is an acute care, nonprofit, community hospital with an award winning Heart Center.","https://t.co/JnmNrjccxW",FALSE,65,40,5,45,27,2016-02-13 01:03:39,FALSE,"https://t.co/JnmNrjccxW","http://dignityhealth.org/glendale","en","https://pbs.twimg.com/profile_banners/4899615758/1457488082","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/913558181611106305/NARW-ZKL_normal.jpg"
"x727929890461261825","California Hospital","CaliforniaHosp","Los Angeles, CA","Dignity Health - California Hospital Medical Center has provided health care to Los Angeles residents for more than 130 years.","https://t.co/txhBeAhdRg",FALSE,76,43,2,12,7,2016-05-04 18:36:24,FALSE,"https://t.co/txhBeAhdRg","http://www.dignityhealth.org/californiahospital/","en","https://pbs.twimg.com/profile_banners/727929890461261825/1462389606","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/727933156821630976/OUEHnWTO_normal.jpg"
"x537791715","Mom and Newborn","MomAndNewborn","United States","All about #newmom, #newborn, #maternity, #pregnant, #nursery and much more...",,FALSE,591,558,11,5581,0,2012-03-27 00:48:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/537791715/1518580249","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/963620395931881472/ekZ171aA_normal.jpg"
"x2893024692","Monarch Centre","monarchcentre","Ottawa, Ontario","We've created a New Centre for the New Centre of the Universe for the Best Start Possible.","https://t.co/h8N9CnyWiK",FALSE,105,240,2,298,347,2014-11-07 18:26:50,FALSE,"https://t.co/h8N9CnyWiK","http://www.monarchcentre.ca","en","https://pbs.twimg.com/profile_banners/2893024692/1446740616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/654748533292011520/q-uQOfrP_normal.jpg"
"x40278588","Kenny","KenSnps","","",,FALSE,1662,1349,109,57905,17099,2009-05-15 16:44:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/40278588/1466402837","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/213963442/TweeterAV_normal.jpg"
"x702649250027536385","🇺🇸Robert 🇬🇧🇮🇹🇮🇪","RobertBelfi","Orlando, FL","🏳️‍🌈 Trump Supporter. Orlando FL Real Estate Agent. Need to buy/sell a home,  just want an investment property? DM Me. 

LOVE  Military, LEO, USA & Bacon",,FALSE,5930,4894,62,99779,242521,2016-02-25 00:20:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/702649250027536385/1516651223","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/963410837863051264/I2NonGKh_normal.jpg"
"x2191416554","Just Plain Bill","billnsher42197","South Carolina","Retired Fire Captain. Christian Husband and Dad. 2nd Amendment is NON-NEGOTIABLE. Pro-Israel. Pro-Life. Followed by Dana & Chris Loesch & Sean Hannity #MAGA",,FALSE,8478,8354,18,122547,23917,2013-11-13 01:49:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2191416554/1478683130","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796280868306354177/tDRi-0eO_normal.jpg"
"x466910067","DeplorableSailor Ron","RonJellison","Oregon, USA","Husband, father, mechanical engineer, cyclist, USN. ΜΟΛΩΝ ΛΑΒΕ #NRA. once you accept he isn't on our side, everything he has done makes sense. #MAGA #Cubs",,FALSE,12071,11869,308,298975,92208,2012-01-17 22:43:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/466910067/1506095869","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/894953327393349633/BgQvh801_normal.jpg"
"x707873131","United Intentions","HigherIntention","Roswell, GA","The UI Foundation is a non-profit 501(c)(3) free online community that provides tools, resources, and programs for individuals, businesses, and schools.","https://t.co/rIbeqFmkeq",FALSE,1331,1035,43,5338,441,2012-07-20 22:00:26,FALSE,"https://t.co/rIbeqFmkeq","https://goo.gl/xmurHP","en","https://pbs.twimg.com/profile_banners/707873131/1479133746","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/715924614124290048/uZqKoNhi_normal.jpg"
"x3774559157","AVAC","AVACNow","","The Adult Vaccine Access Coalition has come together to raise awareness, improve access, and increase utilization of vaccines among adults.","http://t.co/hf0eMfw08d",FALSE,454,712,8,1387,338,2015-09-25 20:22:49,FALSE,"http://t.co/hf0eMfw08d","http://www.adultvaccinesnow.org","en","https://pbs.twimg.com/profile_banners/3774559157/1468336013","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/647780800004419584/VNzcaa5P_normal.png"
"x1532059003","Brenda Earles","BrendaEarles","","",,FALSE,116,152,11,2716,4641,2013-06-19 21:23:48,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000017535112/c5f585955e8af0ae058a62b4d3ec821f_normal.jpeg"
"x44036930","jon gallu","pizzajon","In a Dream","Pizza that actually fights - off Breast Cancer , & tastes great , it does more just ask Pizza Jon ,,,","https://t.co/lm0ScLmqaR",FALSE,1717,3088,131,62702,42726,2009-06-02 02:22:54,FALSE,"https://t.co/lm0ScLmqaR","http://3rdfloorpizza.com","en","https://pbs.twimg.com/profile_banners/44036930/1502235738","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/654485849824825344/vn5DKbZs_normal.jpg"
"x17395408","davevanvoorhis","davevx2","Atlanta, GA","","http://t.co/LBppoZJrUE",FALSE,12,26,0,149,0,2008-11-14 20:49:24,FALSE,"http://t.co/LBppoZJrUE","http://www.hopebeckham.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x362022378","Savvy Food Safety, Inc.","FSTS3787","United States","Consulting. Speaking. Training. Writing. Nothing brings more satisfaction than sharing my passion for food safety, making it a unique enjoyable for my clients.","http://t.co/qOpsvIJ4Dt",FALSE,1041,1480,60,6213,853,2011-08-25 18:32:39,FALSE,"http://t.co/qOpsvIJ4Dt","http://foodsafetytrainingsolutions.net/","en","https://pbs.twimg.com/profile_banners/362022378/1514990789","http://pbs.twimg.com/profile_background_images/439143870782115840/GQsmjTRL.jpeg","http://pbs.twimg.com/profile_images/948566270043217920/0pWBeVA5_normal.jpg"
"x2314087860","Dr. Theresa Tam","CPHO_Canada","Canada","🇨🇦 The Chief Public Health Officer promotes and protects the health of Canadians. Terms of use: https://t.co/XV8ZG70wjS  Français: @ACSP_Canada","https://t.co/TqXLFe9SnV",FALSE,4498,136,118,1431,176,2014-01-27 18:24:20,TRUE,"https://t.co/TqXLFe9SnV","http://canada.ca/publichealth","en","https://pbs.twimg.com/profile_banners/2314087860/1520604118","http://pbs.twimg.com/profile_background_images/378800000176667359/XJni8icZ.jpeg","http://pbs.twimg.com/profile_images/969210033149042688/opyCrT2T_normal.jpg"
"x3146738294","AMERICA 2ND TO NONE","TorreyDuke","Durham, NC","Afghanistan Combat Veteran, Conservative, 100% American, Bleed Red, White, and Blue for my country and the American people",,FALSE,2534,2210,56,71741,99369,2015-04-10 00:58:44,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3146738294/1480727916","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/804859725854732288/pAQ4h7rn_normal.jpg"
"x1962765510","Harley Jones","harley_rr","Ohio","Retired, Pro-life, Pro Constitution, Christian, Conservative. Pro- 2nd Amendment, Glock 29 the hand cannon, Fisherman, Hunter, Biker, Ant-Femanist, love America",,FALSE,1261,2377,3,8524,6428,2013-10-15 14:45:47,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/785312110393880577/GhUWlhjF_normal.jpg"
"x4496512937","Nikolai Hampton","NikolaiHampton","Australia","Security analyst, consultant & tech writer. Published research: #malware, firmware reverse engineering & #DFIR. I enjoy nerd stuff & speak about it frequently.","https://t.co/UtHqXpU7md",FALSE,426,95,181,4577,4798,2015-12-15 22:32:17,FALSE,"https://t.co/UtHqXpU7md","https://3583bytesready.net/","en","https://pbs.twimg.com/profile_banners/4496512937/1450243042","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/676955739496296448/LH-RK030_normal.jpg"
"x3013412196","Australian Voice","NotTheNewz","","Respect - Not Abuse.
Care - Not Neglect.
Share - Not Greed
All Lives Matter.",,FALSE,387,371,38,22447,718,2015-02-08 13:31:17,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3013412196/1437385996","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/621588155330793472/4pMHwE5u_normal.jpg"
"x1724568876","Angry Nationalist  🔹","angrynationalis","","A key influencer on Twitter. A little left & a lot more right. A proud Nationalist who despises Globalists/Communists🔹",,FALSE,2645,1124,42,144444,35052,2013-09-03 06:36:01,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1724568876/1484941647","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/822531127315349505/QqpkVgqa_normal.jpg"
"x102104763","Hal9000","themonoliths","Desde #NarcoPy África Latina","Para presidente Vote #RataPy",,FALSE,4778,5074,65,145045,29266,2010-01-05 16:43:04,FALSE,,,"es","https://pbs.twimg.com/profile_banners/102104763/1398478282","http://pbs.twimg.com/profile_background_images/378800000093647670/951b2e41dae997a6f5c79efb09792ca9.jpeg","http://pbs.twimg.com/profile_images/938987770550222848/jq1OB5kq_normal.jpg"
"x874893294","sherpacs","SherpyC","Kansas City, MO","Patriot, Conservative",,FALSE,1377,2303,0,4688,5082,2012-10-12 04:04:25,FALSE,,,"en","https://pbs.twimg.com/profile_banners/874893294/1519002619","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/959495041872900096/R5kc-YCu_normal.jpg"
"x277752053","Janet Murray","enjanted","","Nana to the greatest grandson ever. Catholic. Love life and Love Donald Trump. MAGA.
Pro Life
Pro Israel
#BlueLivesMatter
# FirefightersMatter",,FALSE,1871,1147,16,7113,23505,2011-04-05 23:42:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/277752053/1358818862","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1467966420/image_normal.jpg"
"x369121003","🇺🇸 Deplorable Me 🚂💨💨💨","orangep3","","United with President Trump 🚂💨💨💨 #DrainTheSwamp #Trumptrain 🚂 ❤️ #Trumpville #MAGA 🇱🇷 #RedWaveRising #WeThePeople",,FALSE,5660,4253,1,4940,22381,2011-09-06 20:14:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/369121003/1518578991","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/788591835660902400/HlEk0249_normal.jpg"
"x780739270663294976","Joe Rash","JoeRash3","","2A NRA love GOD and country",,FALSE,925,860,66,46372,47605,2016-09-27 12:02:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/780739270663294976/1520107297",,"http://pbs.twimg.com/profile_images/968184000014565376/udrwcdzU_normal.jpg"
"x746134043318640644","Patricia  B Newman","Patrici76267702","Louisiana, USA","",,FALSE,2981,4092,8,73073,79745,2016-06-24 00:13:13,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/939858405266804738/l453W09E_normal.jpg"
"x506829723","Hayhead47","hayhead47","Right of Center,Tx","",,FALSE,633,745,11,13016,5002,2012-02-28 03:50:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/506829723/1432570849","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/735282637263118336/dD2YYRjB_normal.jpg"
"x14832256","Cathy Anderson","catepa","Atlanta, GA","Chaplain Lead, Palliative Care, The Southeast Permanente Medical Group.",,FALSE,127,286,5,1123,673,2008-05-19 13:25:23,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2564288559/79cvuz377xhmog76cui9_normal.jpeg"
"x328731996","Little Mac ✝️ AKA “Grasshopper”","DannaB1","","Married, Christian, fighting for freedom and liberty. #MAGA #CONSERVATIVE #PATRIOT. Good has become Evil and Evil has become Good...Christ is coming!!",,FALSE,2561,3335,36,39081,9966,2011-07-03 22:53:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/328731996/1520305398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/971970310177083394/0VIE_xCZ_normal.jpg"
"x897203939489271808","Misty","MistyLynn67"," GREAT State of OHIO GO BUCKS ","",,FALSE,891,889,1,9392,16008,2017-08-14 21:11:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/897203939489271808/1516552871",,"http://pbs.twimg.com/profile_images/947327190793932801/rAaVdRfm_normal.jpg"
"x4827632170","Donna Marie 🇺🇸","DonnaMWaldrop","USA","Family, Beach, Dogs (ALL animals), Cars,Racing,Scary movies, Spaghetti & Dexter the Avenging Angel. WAR EAGLE , TRUMPTRAIN!! https://t.co/G1fGGnMMNu WOKE!!",,FALSE,2577,1859,33,35845,62498,2016-01-19 20:44:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4827632170/1459173516","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/689550287305101312/TcUcKxZk_normal.jpg"
"x608701086","Linda a.k.a. Russian bot","LindaRock3"," Florida","",,FALSE,793,1312,1,10613,14517,2012-06-15 00:14:38,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2308995463/jpkfqmc1zn377r29i1cl_normal.jpeg"
"x1679672113","M. Gibson- Leek","Scattermae777M","Deplorable Nation","Stand up for America.  Keep it free.  Stop illegals from infiltrating our country.  Restore values. #Trump for President",,FALSE,13800,14009,238,135744,22099,2013-08-18 02:30:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1679672113/1478504323","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/448168010927194112/ItViZH5a_normal.jpeg"
"x20479907","Tish Hahs","msragdolltoo","","",,FALSE,946,1840,12,14534,2209,2009-02-10 00:08:57,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2184687752/Eagle_Filing_Avatar_normal.JPG"
"x31100503","Gray_Bossinova🔌","Gray_Bossinova","NJ | ATL | ATX","CEO @NSMG_TGU| OIF-OEF VET | B.S. CJ  EM/HS |A&R @ #NotoriousReKordz| TEXSAR| MGR(🔌)| GLG🐐🤞| SEND YOUR MUSIC❗️| Pres. @zetaalphaiota & @Streetsmart365","https://t.co/nVI9pIho54",FALSE,2082,1446,23,31938,4245,2009-04-14 11:19:31,FALSE,"https://t.co/nVI9pIho54","http://ibuiltbooking.com","en","https://pbs.twimg.com/profile_banners/31100503/1518376668","http://pbs.twimg.com/profile_background_images/199413947/US4.jpg","http://pbs.twimg.com/profile_images/926950021093838849/UJegPomd_normal.jpg"
"x901978771749822464","12","truthcraving","","love learning",,FALSE,1327,1188,1,35371,66634,2017-08-28 01:24:31,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/926566513024425984/GS3HclxG_normal.jpg"
"x363321854","David Mills","BoomerBaby54","Walnut Creek, California","David has been a journalist since 1977. He has written a book, 10,000 Days, that encourages Baby Boomers to make the most of the next 30 years.",,FALSE,348,368,100,4573,3,2011-08-27 22:18:26,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1518269387/dave__mary_at_cal_normal.jpg"
"x861303539443785728","Caged light","caged_light1776","","",,FALSE,45,194,1,1136,318,2017-05-07 19:35:40,FALSE,,,"en",,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x37303117","Houston Health Dept","HoustonHealth","Houston, TX","The Houston Health Department works in partnership with the community to promote and protect the health and social well-being of all Houstonians.","http://t.co/63xAUbENfX",FALSE,4644,1584,241,4316,2521,2009-05-02 22:55:17,TRUE,"http://t.co/63xAUbENfX","http://www.houstonhealth.org","en","https://pbs.twimg.com/profile_banners/37303117/1508952763","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/905511173423902720/CjBvNneg_normal.jpg"
"x877281580611379201","Lilit Baltaian","LilitBaltaian","Tujunga, Los Angeles","Dr. Baltaian specializes in General Practice and Pediatrics and is affiliated with Glendale Adventist Medical Center and Memorial Medical Center. (818)353-1512.","https://t.co/GPt3dgeZoX",FALSE,3,0,0,93,0,2017-06-20 21:46:42,FALSE,"https://t.co/GPt3dgeZoX","https://www.yelp.com/biz/lilit-baltaian-md-inc-tujunga","en","https://pbs.twimg.com/profile_banners/877281580611379201/1497995463","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/877282750998302721/vAR23X54_normal.jpg"
